claim_id	source	line_range	claim_type	claim_text	normalized_requirement	superseded_by	implementation	production_caller	tests	failure_path	rules	status	confidence	notes
E002357	docs/v13/v13.0-2026-07-06-implement-push-templates.md	76	feature	| 2 | 2.3 | #9 | feat(v13.1): EtfClosingCallAuction | P1 |	| 2 | 2.3 | #9 | feat(v13.1): EtfClosingCallAuction | P1 |		src/bin/monitor/notify.rs:121;src/bin/monitor/notify.rs:204	src/bin/monitor/notify.rs:121;src/bin/monitor/notify.rs:204	src/bin/monitor/notify.rs:121;src/bin/monitor/notify.rs:204			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002358	docs/v13/v13.0-2026-07-06-implement-push-templates.md	77	feature	| 2 | 2.4 | #10 | feat(v13.1): BlockTradeIntradayConfirm/PriceRange | P1 |	| 2 | 2.4 | #10 | feat(v13.1): BlockTradeIntradayConfirm/PriceRange | P1 |		src/bin/monitor/notify.rs:122;src/bin/monitor/notify.rs:205	src/bin/monitor/notify.rs:122;src/bin/monitor/notify.rs:205	src/bin/monitor/notify.rs:122;src/bin/monitor/notify.rs:205			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002359	docs/v13/v13.0-2026-07-06-implement-push-templates.md	78	feature	| 3 | 3.1 | #8 | fix(v13): 现有 render 对齐 12 项 | P0 |	| 3 | 3.1 | #8 | fix(v13): 现有 render 对齐 12 项 | P0 |							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002360	docs/v13/v13.0-2026-07-06-implement-push-templates.md	86	acceptance	> 必须在 Phase 1 第一个 PR 之前完成。新规 2026-07-06 已生效。	> 必须在 Phase 1 第一个 PR 之前完成。新规 2026-07-06 已生效。							unverifiable	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E002361	docs/v13/v13.0-2026-07-06-implement-push-templates.md	101	todo_deferred	- [ ] **Step 1: 读取当前 stop_loss.toml 的 ST 阈值**	[ ] **Step 1: 读取当前 stop_loss.toml 的 ST 阈值**		src/bin/monitor/main.rs:4390;src/bin/monitor/main.rs:4425	src/bin/monitor/main.rs:4390;src/bin/monitor/main.rs:4425	src/bin/monitor/main.rs:4390;src/bin/monitor/main.rs:4425		2.9	unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002362	docs/v13/v13.0-2026-07-06-implement-push-templates.md	109	todo_deferred	- [ ] **Step 2: 修改 stop_loss.toml**	[ ] **Step 2: 修改 stop_loss.toml**		src/bin/monitor/main.rs:4390;src/bin/monitor/main.rs:4425	src/bin/monitor/main.rs:4390;src/bin/monitor/main.rs:4425	src/bin/monitor/main.rs:4390;src/bin/monitor/main.rs:4425			unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002363	docs/v13/v13.0-2026-07-06-implement-push-templates.md	113	todo_deferred	- [ ] **Step 3: 修改 strategy.toml**	[ ] **Step 3: 修改 strategy.toml**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002364	docs/v13/v13.0-2026-07-06-implement-push-templates.md	117	todo_deferred	- [ ] **Step 4: 验证修改**	[ ] **Step 4: 验证修改**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002365	docs/v13/v13.0-2026-07-06-implement-push-templates.md	125	todo_deferred	- [ ] **Step 5: Commit**	[ ] **Step 5: Commit**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002366	docs/v13/v13.0-2026-07-06-implement-push-templates.md	147	todo_deferred	- [ ] **Step 1: 读取当前 limits.toml 的创业板流动性阈值**	[ ] **Step 1: 读取当前 limits.toml 的创业板流动性阈值**						2.9	unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002367	docs/v13/v13.0-2026-07-06-implement-push-templates.md	153	todo_deferred	- [ ] **Step 2: 修改 limits.toml**	[ ] **Step 2: 修改 limits.toml**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002368	docs/v13/v13.0-2026-07-06-implement-push-templates.md	159	todo_deferred	- [ ] **Step 3: 验证**	[ ] **Step 3: 验证**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002369	docs/v13/v13.0-2026-07-06-implement-push-templates.md	165	todo_deferred	- [ ] **Step 4: Commit**	[ ] **Step 4: Commit**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002370	docs/v13/v13.0-2026-07-06-implement-push-templates.md	185	todo_deferred	- [ ] **Step 1: 追加 6 个 BR 到业务规则文档**	[ ] **Step 1: 追加 6 个 BR 到业务规则文档**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002371	docs/v13/v13.0-2026-07-06-implement-push-templates.md	231	todo_deferred	- [ ] **Step 2: Commit**	[ ] **Step 2: Commit**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002372	docs/v13/v13.0-2026-07-06-implement-push-templates.md	243	todo_deferred	- [ ] **Step 3: Phase 0 收尾验证**	[ ] **Step 3: Phase 0 收尾验证**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002373	docs/v13/v13.0-2026-07-06-implement-push-templates.md	254	feature	## Phase 1：v13 新增模板（PRs #1-5）	Phase 1：v13 新增模板（PRs #1-5）							unverifiable	low	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002374	docs/v13/v13.0-2026-07-06-implement-push-templates.md	260	feature	### Task 1.1: PR #1 — PreopenNewsHot + IntradayMarket + NewsCatalyst ⚡ P0	Task 1.1: PR #1 — PreopenNewsHot + IntradayMarket + NewsCatalyst ⚡ P0		src/bin/monitor/main.rs:6678;src/bin/monitor/notify.rs:97;src/bin/monitor/main.rs:6130;src/bin/monitor/main.rs:6146;src/bin/monitor/e2e_test.rs:58;candidate:src/monitor/news_monitor.rs,src/news/aggregator/mod.rs	src/bin/monitor/main.rs:6678;src/bin/monitor/notify.rs:97;src/bin/monitor/main.rs:6130;src/bin/monitor/main.rs:6146	src/bin/monitor/main.rs:6678;src/bin/monitor/notify.rs:97;src/bin/monitor/main.rs:6130;src/bin/monitor/main.rs:6146	src/bin/monitor/push_templates.rs:5481		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E002375	docs/v13/v13.0-2026-07-06-implement-push-templates.md	274	todo_deferred	- [ ] **Step 1: 在 push_templates.rs 末尾添加 3 个 Params 结构体（与现有 `HoldingPlanParams` 同形）**	[ ] **Step 1: 在 push_templates.rs 末尾添加 3 个 Params 结构体（与现有 `HoldingPlanParams` 同形）**		src/bin/monitor/main.rs:3327;src/bin/monitor/push_templates.rs:243;src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:3327;src/bin/monitor/push_templates.rs:243;src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:3327;src/bin/monitor/push_templates.rs:243;src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:1469	2.8	unresolved	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E002376	docs/v13/v13.0-2026-07-06-implement-push-templates.md	315	todo_deferred	- [ ] **Step 2: 在 push_templates.rs 添加 3 个 render 函数**	[ ] **Step 2: 在 push_templates.rs 添加 3 个 render 函数**		src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:1469	2.8	unresolved	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E002377	docs/v13/v13.0-2026-07-06-implement-push-templates.md	386	todo_deferred	- [ ] **Step 3: 在 push_templates.rs 末尾 `#[cfg(test)] mod tests` 添加 11 个测试用例**	[ ] **Step 3: 在 push_templates.rs 末尾 `#[cfg(test)] mod tests` 添加 11 个测试用例**		src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:81;src/bin/monitor/main.rs:759	src/bin/monitor/main.rs:1469	2.8	unresolved	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E002378	docs/v13/v13.0-2026-07-06-implement-push-templates.md	488	feature	> **注**（Codex F8）：`BannerCtx::test_default()` 实际**不存在**（push_templates.rs:106 只有 `Default::default()`）。修复方法：Task 1.1 Step 0 显式新增：	> **注**（Codex F8）：`BannerCtx::test_default()` 实际**不存在**（push_templates.rs:106 只有 `Default::default()`）。修复方法：Task 1.1 Step 0 显式新增：		src/bin/monitor/main.rs:949;src/bin/monitor/main.rs:951;src/bin/monitor/push_templates.rs:122;src/bin/monitor/push_templates.rs:7026;src/bin/monitor/main.rs:81	src/bin/monitor/main.rs:949;src/bin/monitor/main.rs:951;src/bin/monitor/push_templates.rs:122;src/bin/monitor/push_templates.rs:7026	src/bin/monitor/main.rs:949;src/bin/monitor/main.rs:951;src/bin/monitor/push_templates.rs:122;src/bin/monitor/push_templates.rs:7026	src/bin/monitor/main.rs:1469	2.8	partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E002379	docs/v13/v13.0-2026-07-06-implement-push-templates.md	497	todo_deferred	- [ ] **Step 4: 运行新测试**	[ ] **Step 4: 运行新测试**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002380	docs/v13/v13.0-2026-07-06-implement-push-templates.md	506	todo_deferred	- [ ] **Step 5: 在 notify.rs PushKind 枚举中追加 3 个 variant**	[ ] **Step 5: 在 notify.rs PushKind 枚举中追加 3 个 variant**		src/bin/monitor/daily_report_router.rs:3;src/bin/monitor/daily_report_router.rs:8;candidate:src/bin/monitor/notify.rs,src/bin/monitor/push_templates.rs,src/push_l4/dispatcher.rs	src/bin/monitor/daily_report_router.rs:3;src/bin/monitor/daily_report_router.rs:8	src/bin/monitor/daily_report_router.rs:3;src/bin/monitor/daily_report_router.rs:8	src/bin/monitor/notify.rs:438;src/bin/monitor/v14_adapter.rs:128	2.8	unresolved	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E002381	docs/v13/v13.0-2026-07-06-implement-push-templates.md	518	todo_deferred	- [ ] **Step 6: 在 notify.rs `level()` / `cooldown_secs()` / `requires_banner()` / `is_deprecated()` 添加 3 个分支**	[ ] **Step 6: 在 notify.rs `level()` / `cooldown_secs()` / `requires_banner()` / `is_deprecated()` 添加 3 个分支**		src/agent/multi_agent/slices.rs:683;src/analyzer/analyze.rs:626;src/bin/monitor/daily_report_router.rs:16;src/bin/monitor/daily_report_router.rs:17;src/bin/monitor/notify.rs:294	src/bin/monitor/main.rs:1797;src/bin/monitor/main.rs:3440;src/bin/monitor/daily_report_router.rs:16;src/bin/monitor/daily_report_router.rs:17	src/bin/monitor/main.rs:1797;src/bin/monitor/main.rs:3440;src/bin/monitor/daily_report_router.rs:16;src/bin/monitor/daily_report_router.rs:17	src/monitor/alert.rs:165	2.8	unresolved	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E002382	docs/v13/v13.0-2026-07-06-implement-push-templates.md	527	acceptance	// ⚠️ 必须覆盖全部 variant，缺分支 = unreachable!()	// ⚠️ 必须覆盖全部 variant，缺分支 = unreachable!()							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002383	docs/v13/v13.0-2026-07-06-implement-push-templates.md	557	todo_deferred	- [ ] **Step 7: 添加 17 个治理元信息测试**	[ ] **Step 7: 添加 17 个治理元信息测试**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002384	docs/v13/v13.0-2026-07-06-implement-push-templates.md	578	todo_deferred	- [ ] **Step 8: 运行治理测试 + 全部测试**	[ ] **Step 8: 运行治理测试 + 全部测试**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002385	docs/v13/v13.0-2026-07-06-implement-push-templates.md	588	todo_deferred	- [ ] **Step 9: 在 main.rs 添加 3 个调用点**	[ ] **Step 9: 在 main.rs 添加 3 个调用点**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002386	docs/v13/v13.0-2026-07-06-implement-push-templates.md	606	todo_deferred	- [ ] **Step 10: 在 signal_state.rs 注册 3 个 variant**	[ ] **Step 10: 在 signal_state.rs 注册 3 个 variant**		src/bin/monitor/main.rs:41;src/bin/monitor/main.rs:7114	src/bin/monitor/main.rs:41;src/bin/monitor/main.rs:7114	src/bin/monitor/main.rs:41;src/bin/monitor/main.rs:7114			unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002387	docs/v13/v13.0-2026-07-06-implement-push-templates.md	615	todo_deferred	- [ ] **Step 11: 运行所有检查**	[ ] **Step 11: 运行所有检查**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002388	docs/v13/v13.0-2026-07-06-implement-push-templates.md	627	todo_deferred	- [ ] **Step 12: Commit (PR #1)**	[ ] **Step 12: Commit (PR #1)**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002389	docs/v13/v13.0-2026-07-06-implement-push-templates.md	647	feature	### Task 1.2: PR #2 — NewsToIdea ⚡ P0	Task 1.2: PR #2 — NewsToIdea ⚡ P0		src/bin/monitor/main.rs:6388;src/bin/monitor/main.rs:9641;candidate:src/monitor/news_monitor.rs,src/news/aggregator/mod.rs	src/bin/monitor/main.rs:6388;src/bin/monitor/main.rs:9641	src/bin/monitor/main.rs:6388;src/bin/monitor/main.rs:9641			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002390	docs/v13/v13.0-2026-07-06-implement-push-templates.md	655	todo_deferred	- [ ] **Step 1: 添加 `NewsToIdeaParams`**	[ ] **Step 1: 添加 `NewsToIdeaParams`**		src/bin/monitor/main.rs:6362;src/bin/monitor/push_templates.rs:2843;candidate:src/monitor/news_monitor.rs,src/news/aggregator/mod.rs	src/bin/monitor/main.rs:6362;src/bin/monitor/push_templates.rs:2843	src/bin/monitor/main.rs:6362;src/bin/monitor/push_templates.rs:2843			unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002391	docs/v13/v13.0-2026-07-06-implement-push-templates.md	674	todo_deferred	- [ ] **Step 2: 添加 `render_news_to_idea` 函数**	[ ] **Step 2: 添加 `render_news_to_idea` 函数**		src/bin/monitor/main.rs:6358;src/bin/monitor/push_templates.rs:5060;candidate:src/monitor/news_monitor.rs,src/news/aggregator/mod.rs	src/bin/monitor/main.rs:6358;src/bin/monitor/push_templates.rs:5060	src/bin/monitor/main.rs:6358;src/bin/monitor/push_templates.rs:5060			unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002392	docs/v13/v13.0-2026-07-06-implement-push-templates.md	708	todo_deferred	- [ ] **Step 3: 添加 4 个测试**	[ ] **Step 3: 添加 4 个测试**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002393	docs/v13/v13.0-2026-07-06-implement-push-templates.md	767	todo_deferred	- [ ] **Step 4: 在 notify.rs 添加 variant + 治理分支**	[ ] **Step 4: 在 notify.rs 添加 variant + 治理分支**						2.8	unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002394	docs/v13/v13.0-2026-07-06-implement-push-templates.md	780	todo_deferred	- [ ] **Step 5: 添加 5 个治理测试 + 1 个红线测试**	[ ] **Step 5: 添加 5 个治理测试 + 1 个红线测试**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002395	docs/v13/v13.0-2026-07-06-implement-push-templates.md	790	todo_deferred	- [ ] **Step 6: main.rs 调用点 + signal_state.rs 注册**	[ ] **Step 6: main.rs 调用点 + signal_state.rs 注册**		src/bin/monitor/main.rs:41;src/bin/monitor/main.rs:7114	src/bin/monitor/main.rs:41;src/bin/monitor/main.rs:7114	src/bin/monitor/main.rs:41;src/bin/monitor/main.rs:7114			unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E002396	docs/v13/v13.0-2026-07-06-implement-push-templates.md	792	todo_deferred	- [ ] **Step 7: 全检查 + Commit (PR #2)**	[ ] **Step 7: 全检查 + Commit (PR #2)**							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
